is_t,is_mean,oos_mean,oos_t,oos_nw,oos_sharpe,win,n,p,family,pair,note
0.42438304807487864,2.313306152553677e-05,9.356030920660779e-05,1.976723391336135,1.976723391336135,7.564439728655334,0.47699757869249393,413,,hour08,EURUSD,
0.1041232770506567,4.739010486289501e-06,8.537115595270314e-05,1.857019492473222,1.7063567587451995,0.8534862148269318,0.055322715842414,1193,0.6603396603396603,month06,GBPJPY,
0.3857086065297698,2.3670413617795357e-05,9.013389436958815e-05,1.8514336610543853,1.8514336610543853,7.093579471595266,0.5776699029126213,412,,hour09,USDJPY,
1.0610375310430649,1.5824032743818016e-05,5.468598973096909e-05,1.830019778816618,1.830019778816618,7.500849029706463,0.475,360,,hour22,EURUSD,
1.2014224144422236,8.13667814788709e-05,6.895615077389556e-05,1.8141039188189825,1.8141039188189825,6.933745262812421,0.5700483091787439,414,,hour19,USDJPY,
0.7399121055292692,3.548154176939288e-05,0.0001107922860858,1.773823453039793,1.9100232096415792,0.815249312590617,0.0435875943000838,1193,0.4115884115884116,month11,NZDUSD,
0.0393064422469644,1.4600760917807818e-06,5.067721342724573e-05,1.7551135983178203,1.493334992569704,0.806650262795318,0.0410729253981559,1193,0.5114885114885115,month09,USDCAD,
0.4718279036263011,2.4187411494722757e-05,9.562342510099308e-05,1.74495686988068,1.8506222227260096,0.8019822300988517,0.0419111483654652,1193,0.6513486513486514,month10,GBPJPY,
3.146592529724268,4.976356124680814e-05,4.1372036111353995e-05,1.687362253049674,1.687362253049674,6.457125017868452,0.48184019370460046,413,,hour21,EURUSD,
0.150744194175289,1.1546769620823423e-05,0.000117153375343,1.669627587628016,1.6455690273958017,0.7673608897004105,0.074601844090528,1193,0.2227772227772227,ma_bounce63,AUDUSD,
0.8241447790468126,2.72787912304212e-05,8.405864723812253e-05,1.6525600073286768,1.850482458537312,0.7595166292793544,0.0544844928751047,1193,0.6613386613386614,month04,EURJPY,
1.568808485968138,0.0002531983167691,0.0003154947246459,1.6429732848809506,1.689114359513068,0.7551105713528384,0.4551550712489522,1193,0.0379620379620379,spx5,AUDJPY,
1.6531703513420857,0.0001355365169462125,0.00011613926439256098,1.616064829007974,1.616064829007974,6.191787768020566,0.5606796116504854,412,,hour07,USDJPY,
-0.6899001179690528,-4.484211552688474e-05,0.0001735588539803,1.6069370345428085,1.6183645136897886,0.738548309609051,0.1039396479463537,1193,0.3226773226773227,dow_Thu,EURGBP,
0.6950486404985813,1.8777494421455495e-05,4.843870774278352e-05,1.567326599415951,1.567326599415951,5.997777761099111,0.4600484261501211,413,,hour20,EURUSD,
3.5755885743566327,0.0005088543919068,0.0002802546031955,1.5485297293112308,1.596023590164685,0.7117043103605837,0.4509639564124057,1193,0.0419580419580419,gold_aud5,AUDUSD,
0.19680331912183924,1.6406238161036694e-05,9.79447984537713e-05,1.5018733475578614,1.5018733475578614,5.754274739233857,0.5194174757281553,412,,hour12,GBPUSD,
1.5526175880888848,0.0002221916182343,0.0002649977049791,1.4647981253399571,1.533626144274295,0.6732212626465003,0.4467728415758591,1193,0.0489510489510489,spx5,AUDUSD,
0.4081794720801747,1.626767342852155e-05,8.344649616407132e-05,1.4615610945005943,1.4389494714746154,0.6717335231749634,0.0544844928751047,1193,0.6603396603396603,month04,GBPJPY,
-2.202187570483415,-9.500255943097982e-05,6.426747165109634e-05,1.428864351727433,1.7447678913641,0.6567060992089021,0.0234702430846605,1193,0.3346653346653346,bb_lower20,AUDUSD,
2.1002040306604446,3.4296879683522374e-05,2.9741186815403067e-05,1.3751609573503474,1.3751609573503474,5.262406578821019,0.5181598062953995,413,,hour21,GBPUSD,
-0.5271650398241636,-5.728634138460172e-05,0.0001691457920492,1.3635873465122583,1.4805568456636986,0.6267047856404928,0.2472757753562447,1193,0.1138861138861138,rsi5,AUDUSD,
1.5672964808999983,4.5603445627493365e-05,3.917393716546127e-05,1.3504894748894456,1.4180025131026683,0.6206850034470621,0.0477787091366303,1193,0.5454545454545454,month10,USDCAD,
-0.1918842757349768,-2.2833150819260556e-05,0.0002451978862703,1.336421246640635,1.3811085925973492,0.6142192453190163,0.539815590947192,1193,0.1018981018981019,mom63s5,USDJPY,
0.3456104555699341,2.0114789086910343e-05,8.506635336222527e-05,1.315822365122518,1.3337118178006566,0.6047519987511563,0.1081307627829002,1193,0.7452547452547452,dow_Mon,EURJPY,
-0.5208747773774913,-2.7805859801354028e-05,3.972077570755854e-05,1.3065691712538283,1.3907458271453317,0.6004992305696388,0.0435875943000838,1193,0.3366633366633366,ma_bounce63,USDCAD,
2.444991829622819,0.0002664262018271,0.0001336863932938,1.298224659681111,1.30019256663932,0.5966640927987945,0.440905280804694,1193,0.0629370629370629,oil_cad5,USDCAD,
0.6476461046745039,2.880645195204948e-05,7.100474197548183e-05,1.2719564964340926,1.4620544034453162,0.5845912441771064,0.0402347024308466,1193,0.4555444555444555,month11,GBPUSD,
-0.3863336801011575,-2.883510587814345e-05,8.788044620144631e-05,1.2642261550101284,1.3063917478861118,0.5810383790251784,0.1139983235540653,1193,0.7012987012987013,dow_Mon,GBPJPY,
-0.4159039663172041,-1.8209428421837128e-05,7.651790359658564e-05,1.2406696887530675,1.394317893088894,0.5702118264219741,0.0385582564962279,1193,0.4955044955044955,month11,AUDUSD,
,,,1.2055969697497388,1.2055969697497388,,,2141,,event_day_vol,EURUSD,event/non-event |r| ratio=1.06
-0.6800871770883252,-8.582815584261299e-05,0.0001829103822125,1.1945538309820256,1.2592438357744289,0.5490169767975986,0.2388935456831517,1193,0.1328671328671328,rsi5,AUDJPY,
0.596759445957579,2.6732440706670055e-05,5.865497784574652e-05,1.1446890160616217,1.2215504092580731,0.5260991063541495,0.0419111483654652,1193,0.6413586413586414,month10,AUDJPY,
0.2889324489533791,2.629661454810235e-05,0.0001251323247326,1.137754434561783,1.1669003124718254,0.5229119724873834,0.2523051131601005,1193,0.1238761238761238,rsi5,EURGBP,
0.2424075637612823,2.895500837992617e-05,0.000208307891229,1.1350433336496455,1.1677255414191934,0.5216659504262836,0.5389773679798826,1193,0.1318681318681318,volmom63,USDJPY,
0.2424075637612823,2.895500837992617e-05,0.000208307891229,1.1350433336496455,1.1677255414191934,0.5216659504262836,0.5389773679798826,1193,0.1318681318681318,mom63,USDJPY,
-0.2392687026746903,-9.92365920411568e-06,6.723482155573333e-05,1.1269981145419077,1.189305610471748,0.5179683674813831,0.046940486169321,1193,0.6483516483516484,month03,EURJPY,
0.4520242312365999,6.895030856498004e-05,0.0002152078034863,1.123017456935624,1.1726416910120072,0.5161388571253103,0.5113160100586757,1193,0.0809190809190809,rev5,AUDUSD,
0.0725933225035168,3.893948738293503e-06,7.385074466924198e-05,1.1005830995257726,1.0837846321408784,0.5058280257821736,0.1089689857502095,1193,0.7262737262737263,dow_Mon,USDJPY,
-0.858310460053804,-0.0001024839145545,0.0001207371374692,1.097677933638521,1.2973024289404054,0.5044928114526501,0.4928751047778709,1193,0.0709290709290709,gap_fade,USDCAD,
-0.858310460053804,-0.0001024839145545,0.0001207371374692,1.097677933638521,1.2973024289404054,0.5044928114526501,0.4928751047778709,1193,0.0709290709290709,rev1,USDCAD,
1.06568965122853,3.833960739620269e-05,3.3736269671174656e-05,1.0950653749592645,1.2319162017308165,0.5032920794047586,0.0368818105616093,1193,0.5044955044955045,month12,EURUSD,
0.720483595696006,4.129493556203988e-05,5.36360381066816e-05,1.081825454641423,1.0244930286089515,0.4972070116268028,0.0326906957250628,1193,0.3616383616383616,ma_bounce63,EURJPY,
-0.4223314058817328,-1.378636501876257e-05,4.817586969595042e-05,1.075334694601267,1.0077331459484185,0.4942238581163112,0.0352053646269907,1193,0.4825174825174825,month11,EURUSD,
-0.9942854162970116,-0.0001084556971164,0.0001598032013413,1.0722267908869263,1.0284257188680654,0.4927954654753345,0.5062866722548198,1193,0.1368631368631368,mom21s5,USDCHF,
-0.0924093082726285,-5.226395657463477e-06,5.567539129924904e-05,1.066010781256178,1.1311404325467491,0.4899385872613047,0.0519698239731768,1193,0.6293706293706294,month03,GBPJPY,
-1.1892576138529547,-5.943279581244828e-05,6.276865289325013e-05,1.0544429850012802,1.1935498066812382,0.4846220277531798,0.0259849119865884,1193,0.3396603396603396,bb_lower20,AUDJPY,
-0.1268140745082555,-5.026071675074025e-06,5.499837253174724e-05,1.0415024636086738,1.1666747045791848,0.4786745637303046,0.0410729253981559,1193,0.6733266733266733,month08,USDJPY,
-0.2555557165747122,-1.336960319843328e-05,5.1070085042391935e-05,1.0404467141455076,1.2426446814979104,0.4781893412451473,0.0419111483654652,1193,0.6173826173826173,month08,AUDJPY,
-1.2520875267819298,-0.0001386297431094,0.000142462410895,1.0350457531007295,1.0458208178357176,0.475707059385846,0.269907795473596,1193,0.1288711288711288,rsi2,AUDUSD,
0.5224103321263848,1.4799225696221506e-05,6.48172714782722e-05,1.0153496901288297,1.1209611899590104,0.4666547482490946,0.0494551550712489,1193,0.6443556443556444,month04,USDJPY,
-1.2412240728034911,-0.0001040077240211,9.099573147857348e-05,1.0149293942165163,1.0064261518854212,0.4664615802351016,0.1081307627829002,1193,0.6673326673326674,dow_Wed,AUDJPY,
0.0992537723050211,3.672027455347641e-06,3.967279429830808e-05,0.9876989399497126,1.1299856191629531,0.4539464626316565,0.0419111483654652,1193,0.6763236763236763,month08,EURJPY,
-0.2919444972892234,-1.976278015957745e-05,5.996068972020678e-05,0.9843389463242068,1.0760497635225077,0.4524022094598945,0.0268231349538977,1193,0.3506493506493506,ma_bounce63,GBPJPY,
0.5470076191073241,2.9080929330293648e-05,5.2837412773334335e-05,0.9823022339733676,0.970027058861253,0.4514661364019354,0.0528080469404861,1193,0.6423576423576424,month06,AUDJPY,
0.3069292195677123,1.3628461664452991e-05,7.385601141304497e-05,0.9787623347781133,0.8966856086534332,0.4498391986248835,0.0930427493713327,1193,0.2867132867132867,shock_drift,USDCHF,
0.2407506112708363,1.2076481460460896e-05,4.90208190005563e-05,0.9682279089602024,0.8785980166941344,0.4449975762008079,0.0536462699077954,1193,0.6373626373626373,month03,USDJPY,
-0.5194678057522961,-1.701200874120024e-05,2.7059064985251687e-05,0.9660195738738778,0.8181030976554801,0.4439826253284363,0.0461022632020117,1193,0.5624375624375625,month06,USDCAD,
0.0069196285910915,3.56416131849414e-07,7.717829046216735e-05,0.9502743105328522,1.105774852120553,0.436746101821358,0.0838222967309304,1193,0.3366633366633366,shock_drift,USDJPY,
1.26438308165056,3.4383129068146334e-05,3.334409381542213e-05,0.9330482926839913,1.0212192557829407,0.4288290234977563,0.0402347024308466,1193,0.4235764235764235,month10,USDCHF,
0.3162237080838022,3.4434161967525223e-05,0.0001527218865543,0.9175179636013188,0.968159432187999,0.4216912837823085,0.5314333612740989,1193,0.1638361638361638,mom252,EURJPY,
-1.959268290391452,-0.0001484895176337,7.77052837527548e-05,0.9129738400709198,0.904273992393236,0.4196028044704942,0.1064543168482816,1193,0.4085914085914086,dow_Wed,AUDUSD,
-0.8341308177373911,-5.5032228220200887e-05,5.809317707666223e-05,0.8883012597903915,0.8362618551678905,0.4082632858283951,0.046940486169321,1193,0.6083916083916084,month03,AUDJPY,
2.058771859900768,5.8908483003579846e-05,2.6406185383493805e-05,0.8776262294593368,0.8776262294593368,3.358462163259388,0.5108958837772397,413,,hour20,GBPUSD,
0.2789693015225561,9.432460841785924e-06,3.968972729010909e-05,0.8226453855969964,0.8578172782852341,0.378087844066153,0.046940486169321,1193,0.6663336663336663,month02,USDJPY,
-0.6860477650857627,-3.407597273908511e-05,3.846834927810127e-05,0.818784794427534,0.9257636578546348,0.3763135162480694,0.0435875943000838,1193,0.6503496503496503,month02,AUDJPY,
-1.4487676976859962,-0.0002470011422327,0.0001660293363895,0.8135214399177801,0.8629710503041025,0.3738944783564212,0.5146689019279128,1193,0.1998001998001998,mom63s5,AUDJPY,
-0.252378703541546,-3.9884372593003806e-05,0.0001485428686961,0.7832660595914124,0.8146867579611057,0.3599891046446408,0.5029337803855826,1193,0.1258741258741259,rev1,NZDUSD,
-0.252378703541546,-3.9884372593003806e-05,0.0001485428686961,0.7832660595914124,0.8146867579611057,0.3599891046446408,0.5029337803855826,1193,0.1258741258741259,gap_fade,NZDUSD,
-0.0827260020324205,-3.438766931829013e-06,1.906554985545473e-05,0.7624411210944303,0.8760069843373464,0.3504179622824671,0.0343671416596814,1193,0.5134865134865135,month12,EURGBP,
0.5817658562110981,1.1824511369506644e-05,3.101855182289281e-05,0.7602111799493428,0.8313365188088466,0.3493930812648355,0.0477787091366303,1193,0.3616383616383616,month03,EURCHF,
-1.1231881610850338,-5.6940257175364026e-05,3.153781681089465e-05,0.7593158472202155,0.8757210435215823,0.3489815863154875,0.0712489522212908,1193,0.5794205794205795,last_week,USDCAD,
0.6607963929626471,2.8127792254121766e-05,4.385486966191734e-05,0.7580200933693702,0.795718906373991,0.3483860578065042,0.0821458507963118,1193,0.3586413586413586,ma_bounce63,EURUSD,
0.3231053320819967,1.4648463867960876e-05,4.746404605037992e-05,0.7542234104648927,0.933345208529988,0.3466411022289379,0.0494551550712489,1193,0.6473526473526473,month05,AUDJPY,
-0.1969956885387714,-6.298450189772499e-06,1.0653888277752353e-05,0.7532655917476195,0.8274815983739279,0.3462008887175508,0.0209555741827326,1193,0.4165834165834166,bb_lower20,EURGBP,
0.7086322826799448,8.908342376375954e-05,0.0001221663000449,0.7476073100130388,1.165378287624964,0.3436003422614445,0.5129924559932942,1193,0.1588411588411588,rev1,EURGBP,
0.7086322826799448,8.908342376375954e-05,0.0001221663000449,0.7476073100130388,1.165378287624964,0.3436003422614445,0.5129924559932942,1193,0.1588411588411588,gap_fade,EURGBP,
0.4096268557689096,1.9995711954249947e-05,6.682446313747903e-05,0.7394984383349709,0.8625688981397848,0.3398735045932979,0.0528080469404861,1193,0.6173826173826173,month04,AUDJPY,
0.8271251068590774,4.614631512503584e-05,4.709798373050192e-05,0.7366309836170274,0.7150170265778075,0.3385556223183274,0.0502933780385582,1193,0.4105894105894105,ma_bounce63,USDJPY,
-0.1552977493728977,-7.160489145734261e-06,3.233350712408585e-05,0.735072087021794,0.8662109606180706,0.337839153396076,0.0393964794635373,1193,0.6663336663336663,month08,GBPJPY,
2.032120945049315,8.865857275969548e-05,3.507650570031564e-05,0.7291285167799519,0.7291407390822244,0.3351074883334159,0.0284995808885163,1193,0.4205794205794206,bb_lower20,GBPJPY,
1.0762144850155329,3.804195353477689e-05,3.30460732886378e-05,0.7219528816563262,0.8310864981623182,0.3318095662138768,0.0402347024308466,1193,0.6463536463536463,month09,USDJPY,
-0.3395008955542146,-1.2816704114648e-05,2.4742545306248457e-05,0.7183821561767133,0.9068230841725704,0.3301684606756027,0.0377200335289186,1193,0.4975024975024975,month09,EURGBP,
-0.3471060805708311,-3.550779725610008e-05,0.0001312368479229,0.7148828357087055,0.7285791516696398,0.3285601728828188,0.5440067057837384,1193,0.2507492507492507,mom252s5,USDJPY,
-0.8916054947120529,-3.5913727600161666e-05,3.66113955061976e-05,0.71213374974054,0.862760450162243,0.3272966928888213,0.055322715842414,1193,0.6823176823176823,month05,GBPJPY,
0.19588013648559294,1.597559990670686e-05,7.054573635540293e-05,0.697893323499999,0.7368966656588857,0.3207517925585752,0.5205364626990779,1193,0.4905094905094905,xs_mom252,BASKET,
-0.1374178089992365,-9.612249854113436e-06,5.644604608115615e-05,0.6870413012239032,0.7405733792589823,0.3157642027927256,0.1031014249790444,1193,0.3336663336663337,ma_bounce63,NZDUSD,
-2.5776668213690104,-0.0001872021178381,6.843429799689844e-05,0.6802395728455175,0.7087700122825947,0.3126381282245918,0.4962279966471081,1193,0.1918081918081918,mom5,EURCHF,
0.0324966868944233,4.713072124909944e-06,0.0001185759233015,0.6700928274620529,0.683594575850677,0.3079746837398966,0.537300922045264,1193,0.1988011988011988,mom252s5,GBPJPY,
-0.9435681332723536,-0.0001165332809911,0.0001224664732327,0.6671954963896712,0.6597325056911777,0.3066430702915239,0.5180217937971501,1193,0.2157842157842157,mom5,USDJPY,
-0.7734088044827763,-9.219904258234938e-05,7.218354977745617e-05,0.6561751003748643,0.6722228712043458,0.3015780959502774,0.5163453478625314,1193,0.2187812187812187,mom5,USDCAD,
2.00641033274881,0.0003147140725065,0.0001094007276548,0.6527441491289974,0.6778735106826786,0.3000012306540544,0.4124056999161777,1193,0.2457542457542457,spx5,GBPJPY,
1.485571253402873,0.0002192279463467,0.0001160008402739,0.6467681882172578,0.6609386674346213,0.2972546788385313,0.4266554903604359,1193,0.1848151848151848,spx5,NZDUSD,
-0.0396712218978074,-4.650735208634564e-06,0.0001074010960589,0.6451100351256852,0.6837099916345476,0.2964925916275645,0.5196982397317687,1193,0.2477522477522477,volmom126,EURJPY,
-0.0396712218978074,-4.650735208634564e-06,0.0001074010960589,0.6451100351256852,0.6837099916345476,0.2964925916275645,0.5196982397317687,1193,0.2477522477522477,mom126,EURJPY,
0.9504564811328868,3.06034250529698e-05,2.4490729066467223e-05,0.6298026356726555,0.6955084036043108,0.2894573103766335,0.0410729253981559,1193,0.4165834165834166,month09,USDCHF,
-0.4197233156581628,-1.4877765796710387e-05,1.6869896845599806e-05,0.6293676382974526,0.6395919033739607,0.2892573855698523,0.0419111483654652,1193,0.5774225774225774,month08,USDCAD,
2.0613396893248197,7.339608621753772e-05,2.2983375668536684e-05,0.605174104555617,0.6458850609298806,0.2781380367314046,0.0251466890192791,1193,0.4585414585414585,bb_lower20,EURJPY,
-0.8563579707802486,-5.05495347154172e-05,5.613216810343196e-05,0.6021369757233253,0.6099636024015866,0.2767421722283551,0.1123218776194467,1193,0.7082917082917083,dow_Thu,USDJPY,
-1.2675670662221408,-0.0001594291827297,9.725492242020424e-05,0.5945205007562311,0.4610768732742366,0.2732416401034436,0.4828164291701592,1193,0.1578421578421578,btc5,EURGBP,
-0.8196717415129705,-9.04316427537123e-05,8.83990200965711e-05,0.5929239613649981,0.605393556295117,0.2725078705510138,0.5062866722548198,1193,0.2337662337662337,btc5,USDCHF,
-0.7053935311420654,-7.22773556389762e-05,0.0001063939578965,0.5795514965074655,0.5953461028875785,0.2663618852986127,0.5389773679798826,1193,0.2967032967032967,mom252,USDJPY,
-1.0585960117205924,-5.82675840587714e-05,2.814312994112773e-05,0.5723577067633615,0.5783474883063883,0.2630556193149536,0.1089689857502095,1193,0.5904095904095904,dow_Thu,USDCAD,
-1.0001462096415863,-0.0001164033463397,6.223513567539571e-05,0.5657358831766125,0.6351055655828369,0.2600122289944896,0.5071248952221291,1193,0.2227772227772227,mom63,USDCAD,
-1.0001462096415863,-0.0001164033463397,6.223513567539571e-05,0.5657358831766125,0.6351055655828369,0.2600122289944896,0.5071248952221291,1193,0.2227772227772227,volmom63,USDCAD,
-1.798371387041659,-0.0002963367586386,9.947235274588816e-05,0.5621582254982691,0.5421689491357934,0.2583679374174695,0.5188600167644594,1193,0.2597402597402597,rev5,GBPJPY,
-0.3932729989752755,-3.55607864197453e-05,5.5487739748075065e-05,0.5547618880794714,0.6547100870891824,0.2549685805164038,0.0419111483654652,1193,0.3816183816183816,ma_bounce63,AUDJPY,
-0.2007536882048398,-3.9058447240568986e-06,1.3766049712309076e-05,0.5499972879183459,0.554886899407427,0.2527787701384487,0.0368818105616093,1193,0.3946053946053946,month10,EURCHF,
0.4595934318172425,1.5959550772469025e-05,2.777590356744149e-05,0.5451807705619595,0.5488324591589758,0.2505650986159836,0.0494551550712489,1193,0.5014985014985015,first_week,EURUSD,
0.9230058346513992,4.108370380976328e-05,3.342786082425254e-05,0.5434072379486206,0.571985300042544,0.2497499829733283,0.0511316010058675,1193,0.3906093906093906,month05,NZDUSD,
0.3176650240332672,2.3090167900791893e-05,5.420344099871266e-05,0.5390947345158001,0.5985310472033231,0.2477679562653565,0.5238893545683152,1193,0.2087912087912088,btc5,EURCHF,
-0.8396619566128615,-2.813465819915558e-05,2.3612130208158783e-05,0.5290222079534159,0.5764192458508612,0.2431386227530714,0.0410729253981559,1193,0.6903096903096904,month02,EURJPY,
-0.6290640884333925,-7.081367332042206e-05,6.544919489004824e-05,0.5263305945488749,0.5683603114226671,0.2419015571510515,0.2623637887678122,1193,0.2727272727272727,rsi5,NZDUSD,
0.0469139686582811,2.891903808606072e-06,3.8782135197834985e-05,0.5105264096320654,0.4893793668166746,0.2346379532859633,0.074601844090528,1193,0.3886113886113886,ma_bounce63,GBPUSD,
1.0038326331978904,2.865977626455835e-05,1.4276988922087005e-05,0.501941399421826,0.7181774418969753,0.2306922823340503,0.0528080469404861,1193,0.5004995004995005,month06,EURGBP,
0.0510951665084721,1.724478267228361e-06,2.2797431555896967e-05,0.4949035929035379,0.5892329012809144,0.2274577062456872,0.0536462699077954,1193,0.7002997002997003,month05,EURJPY,
1.40912336939302,3.796607097361775e-05,1.9558086720302036e-05,0.4925765275106348,0.6185344042789908,0.2263881869208263,0.046940486169321,1193,0.4325674325674326,month02,USDCHF,
-1.187814619983835,-0.0001976358330034,9.928518380408625e-05,0.4864029622431235,0.5150716117603868,0.2235508161374223,0.5171835708298408,1193,0.2897102897102897,mom126s5,AUDJPY,
2.449230235577545,0.00015752906925788933,1.965389782414028e-05,0.45781190143568723,0.45781190143568723,1.7540596642424289,0.5242718446601942,412,,hour02,USDJPY,
-0.314065471314895,-1.2660869757375392e-05,1.7388025090566567e-05,0.455487081720512,0.478771572989459,0.2093418765154997,0.0511316010058675,1193,0.5564435564435565,month01,USDCAD,
1.1921202833988267,7.161270411200689e-05,2.9446958529748933e-05,0.4513402039626287,0.4592456431647095,0.2074359713727313,0.1005867560771165,1193,0.4745254745254745,dow_Tue,GBPUSD,
0.768403119196197,3.205477220759628e-05,2.5433257341175664e-05,0.4410384900949876,0.5252631958444423,0.2027013033680281,0.046940486169321,1193,0.4855144855144855,month05,AUDUSD,
0.7482025354394146,4.958198752146085e-05,4.4130434304670826e-05,0.4386760100100313,0.4446013786054482,0.2016155074496299,0.5004191114836547,1193,0.3086913086913087,mom252s5,EURCHF,
-0.6138397897332278,-1.83826226273142e-05,2.227075520827484e-05,0.436291297285833,0.4537364633711697,0.2005194934095646,0.0528080469404861,1193,0.7032967032967034,month05,USDJPY,
-0.6454091959474964,-7.206572864258112e-05,6.112154216345112e-05,0.4350638055433615,0.4497241671707632,0.1999553381676516,0.4828164291701592,1193,0.2947052947052947,mom21,EURUSD,
-0.4784127222578669,-2.235458618956533e-05,2.034115387313708e-05,0.4284224640562491,0.5017269592401837,0.196902977419591,0.0435875943000838,1193,0.6783216783216783,month02,GBPJPY,
-0.3276614008443898,-2.9575256706846427e-05,5.459609235991138e-05,0.4210991530984782,0.4475838072164148,0.1935371834822188,0.2455993294216261,1193,0.3026973026973027,rsi2,USDJPY,
-0.4301742488589973,-1.6275763151727534e-05,1.6211559388178717e-05,0.4197164841713996,0.43609362039127,0.1929017088015737,0.0377200335289186,1193,0.4485514485514486,month08,USDCHF,
2.2386437458610327,0.000141653848,3.445508391448765e-05,0.4158174254825474,0.4159658499610399,0.1911097013104167,0.1064543168482816,1193,0.7592407592407593,dow_Tue,GBPJPY,
-0.6237259831734682,-9.094013784070384e-05,6.492830026589454e-05,0.4145677798838637,0.4261329096233393,0.1905353641555195,0.4928751047778709,1193,0.3216783216783216,mom21,GBPUSD,
0.0205344494129449,7.9847296305491e-07,1.9800248303836676e-05,0.4137278399279215,0.401991959082388,0.1901493277264004,0.0427493713327745,1193,0.5194805194805194,month04,GBPUSD,
0.4133972782120212,1.1687284914919337e-05,2.0279210115250875e-05,0.4135181293446037,0.408432150534758,0.1900529447359738,0.0368818105616093,1193,0.4995004995004995,month04,EURUSD,
-2.180136263016558,-0.0002660571384566,5.263070704605231e-05,0.4094875239654636,0.4162173223417472,0.1882004783819875,0.2539815590947192,1193,0.3386613386613387,rsi5,GBPJPY,
-1.3588713014946645,-6.473589844021058e-05,2.481641881549595e-05,0.4011940602618872,0.409809223242297,0.1843888022133422,0.1005867560771165,1193,0.5004995004995005,dow_Tue,EURUSD,
0.1089278446715601,5.48659457031418e-06,3.212479303686687e-05,0.4008609156070957,0.3999542682331349,0.1842356889199382,0.1064543168482816,1193,0.7872127872127872,dow_Tue,EURJPY,
-1.557950616544457,-0.000125457612952,3.4073762343760856e-05,0.3872708847918246,0.3855704618101045,0.1779897103467896,0.1056160938809723,1193,0.3566433566433566,dow_Wed,NZDUSD,
-1.2373151424335267,-0.0001982930518118,6.788229266281422e-05,0.3835608607580651,0.3963879255273556,0.1762845831888225,0.5238893545683152,1193,0.3286713286713286,mom63s5,GBPJPY,
0.1091032118066449,5.002338769830496e-06,1.9235508460805237e-05,0.3827111273028319,0.3795820381516047,0.1758940456671335,0.1089689857502095,1193,0.6213786213786214,dow_Mon,USDCAD,
1.7711607904188842,4.990565724489075e-05,1.2473688978405934e-05,0.3764214194850043,0.3811842017448346,0.1730032957640963,0.0435875943000838,1193,0.6043956043956044,month02,USDCAD,
-0.739646245437762,-3.129409125020202e-05,1.994791004804199e-05,0.375878830747948,0.391534802327063,0.1727539219641578,0.0821458507963118,1193,0.3886113886113886,last_week,USDCHF,
-0.4697649635899959,-2.0815398717613897e-05,1.861229444384102e-05,0.3681544618503916,0.3869125058025403,0.1692038017855473,0.0452640402347024,1193,0.4915084915084915,month03,EURUSD,
0.5542578090152626,5.435494325518619e-05,5.1647695492327326e-05,0.3676748014580633,0.375926778565639,0.1689833498547464,0.4886839899413244,1193,0.3266733266733266,mom252,EURUSD,
-0.4799682304038025,-5.614595413691859e-05,6.043540574848352e-05,0.3629555463471662,0.3732335244555445,0.1668143800632458,0.5222129086336965,1193,0.3496503496503496,mom126s5,EURJPY,
0.8890748041137398,3.676014377529504e-05,1.3800880194897625e-05,0.3594454784106095,0.4583009959366569,0.1652011527335922,0.0402347024308466,1193,0.5074925074925075,month12,GBPUSD,
0.2048684108152202,6.519574695698581e-06,1.586283984973377e-05,0.355935005722276,0.3806252491662741,0.1635877393800099,0.0838222967309304,1193,0.4035964035964036,shock_drift,EURCHF,
-0.7809488891410361,-0.0001132907167521,6.29469716704252e-05,0.3556843329797235,0.3534162128936565,0.1634725301799618,0.5322715842414082,1193,0.3446553446553446,mom252,GBPJPY,
-0.0566268664528256,-2.894139381103662e-06,1.1102249228017637e-05,0.3501145832162228,0.3625716823352658,0.1609126730204377,0.0444258172673931,1193,0.5094905094905094,month03,EURGBP,
0.8144370771700447,4.238306822383205e-05,2.698362129017418e-05,0.3443907284712655,0.3608657547738191,0.1582819892067818,0.0569991617770326,1193,0.4715284715284715,first_week,AUDUSD,
1.5829054255246449,6.389473569942164e-05,1.202204779233759e-05,0.3429223014017971,0.3564559640753418,0.1576071000813043,0.0494551550712489,1193,0.5154845154845155,first_week,EURGBP,
2.0083905969416405,0.0002805673666934,5.053224315722548e-05,0.3414928809130545,0.340992332085131,0.1569501383815064,0.4241408214585079,1193,0.3176823176823177,spx5,GBPUSD,
-1.659545242894343,-5.3874080833464135e-05,1.5573284772395475e-05,0.3412510618117597,0.3652066447519698,0.1568389983152478,0.0519698239731768,1193,0.3876123876123876,month01,USDCHF,
-0.5618867009711827,-1.7622011509739276e-05,1.4400239806494826e-05,0.3395273119372834,0.3631027933673245,0.1560467628208773,0.0528080469404861,1193,0.4895104895104895,month05,GBPUSD,
-0.3091826442792889,-2.311272859477749e-05,2.8144059435856783e-05,0.3376895303667654,0.3429504495576367,0.1552021183555621,0.104777870913663,1193,0.7242757242757243,dow_Mon,AUDJPY,
0.503547422738899,7.202640879883629e-05,5.935949789358105e-05,0.3278297391718274,0.3598079549900483,0.1506705580245803,0.4467728415758591,1193,0.2847152847152847,oil_aud5,AUDUSD,
0.2878606305119705,9.190875100166812e-06,1.5453157846073122e-05,0.3268995887951451,0.365741936409046,0.1502430608833644,0.0989103101424979,1193,0.3946053946053946,ma_bounce63,EURCHF,
